beneficiary_id,family_id,district_id,state_id,age,gender
4223,1408,13,3,89,M
4224,1409,13,3,60,F
4225,1409,13,3,96,F
4226,1409,13,3,7,F
4227,1410,13,3,46,M
4228,1410,13,3,19,F
4229,1410,13,3,40,F
4230,1411,13,3,7,M
4231,1411,13,3,75,M
4232,1411,13,3,9,M
4233,1412,13,3,72,M
4234,1412,13,3,3,F
4235,1412,13,3,31,M
4236,1413,13,3,32,F
4237,1413,13,3,17,M
4238,1413,13,3,72,M
4239,1414,13,3,54,M
4240,1414,13,3,15,M
4241,1414,13,3,84,M
4242,1415,13,3,60,F
4243,1415,13,3,12,M
4244,1415,13,3,64,M
4245,1416,13,3,11,M
4246,1416,13,3,13,M
4247,1416,13,3,28,F
4248,1417,13,3,99,M
4249,1417,13,3,31,M
4250,1417,13,3,5,M
4251,1418,13,3,26,F
4252,1418,13,3,64,M
4253,1418,13,3,13,F
4254,1419,13,3,37,F
4255,1419,13,3,57,F
4256,1419,13,3,6,F
4257,1420,13,3,16,F
4258,1420,13,3,66,M
4259,1420,13,3,19,M
4260,1421,13,3,10,M
4261,1421,13,3,3,F
4262,1421,13,3,12,F
4263,1422,13,3,16,M
4264,1422,13,3,32,F
4265,1422,13,3,94,F
4266,1423,13,3,20,M
4267,1423,13,3,5,M
4268,1423,13,3,62,M
4269,1424,13,3,20,F
4270,1424,13,3,69,F
4271,1424,13,3,14,F
4272,1425,13,3,12,F
4273,1425,13,3,5,M
4274,1425,13,3,7,M
4275,1426,13,3,2,M
4276,1426,13,3,11,F
4277,1426,13,3,91,M
4278,1427,13,3,93,F
4279,1427,13,3,18,F
4280,1427,13,3,99,M
4281,1428,13,3,44,M
4282,1428,13,3,2,M
4283,1428,13,3,30,F
4284,1429,13,3,87,F
4285,1429,13,3,88,F
4286,1429,13,3,56,M
4287,1430,13,3,90,M
4288,1430,13,3,38,M
4289,1430,13,3,10,F
4290,1431,13,3,64,M
4291,1431,13,3,17,M
4292,1431,13,3,76,M
4293,1432,13,3,69,F
4294,1432,13,3,39,M
4295,1432,13,3,10,F
4296,1433,13,3,48,F
4297,1433,13,3,28,F
4298,1433,13,3,12,M
4299,1434,13,3,9,M
4300,1434,13,3,51,M
4301,1434,13,3,86,F
4302,1435,13,3,40,F
4303,1435,13,3,18,M
4304,1435,13,3,17,F
4305,1436,13,3,46,M
4306,1436,13,3,13,M
4307,1436,13,3,17,M
4308,1437,13,3,93,F
4309,1437,13,3,92,F
4310,1437,13,3,85,M
4311,1438,13,3,57,M
4312,1438,13,3,99,M
4313,1438,13,3,44,M
4314,1439,13,3,58,F
4315,1439,13,3,19,F
4316,1439,13,3,67,F
4317,1440,13,3,88,F
4318,1440,13,3,19,M
4319,1440,13,3,55,M
4320,1441,13,3,79,M
4321,1441,13,3,68,F
4322,1441,13,3,10,M
4323,1442,13,3,45,M
4324,1442,13,3,67,F
4325,1442,13,3,94,F
4326,1443,13,3,85,M
4327,1443,13,3,78,M
4328,1443,13,3,19,M
4329,1444,13,3,50,F
4330,1444,13,3,9,M
4331,1444,13,3,68,F
4332,1445,13,3,24,F
4333,1445,13,3,5,M
4334,1445,13,3,35,M
4335,1446,13,3,11,F
4336,1446,13,3,94,M
4337,1446,13,3,58,M
4338,1447,13,3,18,M
4339,1447,13,3,78,M
4340,1447,13,3,4,M
4341,1448,13,3,31,F
4342,1448,13,3,90,F
4343,1448,14,3,43,M
4344,1449,14,3,52,F
4345,1449,14,3,26,M
4346,1449,14,3,80,M
4347,1450,14,3,7,M
4348,1450,14,3,16,M
4349,1450,14,3,75,M
4350,1451,14,3,95,M
4351,1451,14,3,45,F
4352,1451,14,3,83,M
4353,1452,14,3,12,F
4354,1452,14,3,71,F
4355,1452,14,3,78,F
4356,1453,14,3,20,M
4357,1453,14,3,14,F
4358,1453,14,3,55,M
4359,1454,14,3,1,M
4360,1454,14,3,6,F
4361,1454,14,3,6,F
4362,1455,14,3,8,M
4363,1455,14,3,1,F
4364,1455,14,3,26,F
4365,1456,14,3,59,M
4366,1456,14,3,91,F
4367,1456,14,3,63,M
4368,1457,14,3,39,M
4369,1457,14,3,13,F
4370,1457,14,3,23,F
4371,1458,14,3,7,M
4372,1458,14,3,88,M
4373,1458,14,3,10,F
4374,1459,14,3,52,F
4375,1459,14,3,9,F
4376,1459,14,3,55,F
4377,1460,14,3,22,M
4378,1460,14,3,16,F
4379,1460,14,3,60,F
4380,1461,14,3,78,M
4381,1461,14,3,75,M
4382,1461,14,3,74,M
4383,1462,14,3,19,F
4384,1462,14,3,34,F
4385,1462,14,3,78,M
4386,1463,14,3,49,F
4387,1463,14,3,8,F
4388,1463,14,3,100,M
4389,1464,14,3,72,F
4390,1464,14,3,19,F
4391,1464,14,3,38,F
4392,1465,14,3,52,F
4393,1465,14,3,8,M
4394,1465,14,3,26,F
4395,1466,14,3,45,F
4396,1466,14,3,44,M
4397,1466,14,3,26,F
4398,1467,14,3,43,M
4399,1467,14,3,65,M
4400,1467,14,3,23,M
4401,1468,14,3,100,M
4402,1468,14,3,23,F
4403,1468,14,3,95,M
4404,1469,14,3,3,F
4405,1469,14,3,23,M
4406,1469,14,3,17,M
4407,1470,14,3,81,F
4408,1470,14,3,14,M
4409,1470,14,3,3,M
4410,1471,14,3,7,M
4411,1471,14,3,25,M
4412,1471,14,3,64,F
4413,1472,14,3,24,M
4414,1472,14,3,60,M
4415,1472,14,3,37,M
4416,1473,14,3,1,F
4417,1473,14,3,8,M
4418,1473,14,3,4,F
4419,1474,14,3,9,M
4420,1474,14,3,36,M
4421,1474,14,3,70,F
4422,1475,14,3,36,F
4423,1475,14,3,33,M
4424,1475,14,3,17,M
4425,1476,14,3,3,M
4426,1476,14,3,53,M
4427,1476,14,3,40,M
4428,1477,14,3,27,F
4429,1477,14,3,62,F
4430,1477,14,3,47,F
4431,1478,14,3,91,F
4432,1478,14,3,65,F
4433,1478,14,3,92,F
4434,1479,14,3,97,F
4435,1479,14,3,98,M
4436,1479,14,3,69,F
4437,1480,14,3,54,M
4438,1480,14,3,27,M
4439,1480,14,3,78,F
4440,1481,14,3,37,F
4441,1481,14,3,80,M
4442,1481,14,3,3,F
4443,1482,14,3,58,M
4444,1482,14,3,16,M
4445,1482,14,3,4,F
4446,1483,14,3,1,F
4447,1483,14,3,9,M
4448,1483,14,3,3,M
4449,1484,14,3,71,F
4450,1484,14,3,11,M
4451,1484,14,3,57,M
4452,1485,14,3,14,M
4453,1485,14,3,98,M
4454,1485,14,3,48,F
4455,1486,14,3,2,F
4456,1486,14,3,5,F
4457,1486,14,3,0,F
4458,1487,14,3,70,F
4459,1487,14,3,40,F
4460,1487,14,3,70,F
4461,1488,14,3,97,M
4462,1488,14,3,20,M
4463,1488,14,3,40,M
4464,1489,14,3,1,F
4465,1489,14,3,37,M
4466,1489,14,3,17,M
4467,1490,14,3,62,M
4468,1490,14,3,87,M
4469,1490,14,3,95,M
4470,1491,14,3,87,M
4471,1491,14,3,73,M
4472,1491,14,3,100,F
4473,1492,14,3,34,M
4474,1492,14,3,21,F
4475,1492,14,3,55,F
4476,1493,14,3,2,F
4477,1493,14,3,14,M
4478,1493,14,3,95,F
4479,1494,14,3,5,M
4480,1494,14,3,8,F
4481,1494,14,3,46,M
4482,1495,14,3,40,F
4483,1495,14,3,18,F
4484,1495,14,3,9,F
4485,1496,14,3,49,F
4486,1496,14,3,5,M
4487,1496,14,3,65,F
4488,1497,14,3,15,F
4489,1497,14,3,98,F
4490,1497,14,3,58,M
4491,1498,14,3,93,F
4492,1498,14,3,2,F
4493,1498,15,3,83,M
4494,1499,15,3,33,F
4495,1499,15,3,25,F
4496,1499,15,3,41,F
4497,1500,15,3,86,M
4498,1500,15,3,55,M
4499,1500,15,3,69,M
4500,1501,15,3,64,M
4501,1501,15,3,9,M
4502,1501,15,3,17,M
4503,1502,15,3,48,M
4504,1502,15,3,13,F
4505,1502,15,3,60,F
4506,1503,15,3,36,F
4507,1503,15,3,6,M
4508,1503,15,3,68,F
4509,1504,15,3,72,M
4510,1504,15,3,28,M
4511,1504,15,3,19,F
4512,1505,15,3,12,F
4513,1505,15,3,6,F
4514,1505,15,3,2,M
4515,1506,15,3,94,M
4516,1506,15,3,57,F
4517,1506,15,3,48,F
4518,1507,15,3,3,F
4519,1507,15,3,75,F
4520,1507,15,3,12,M
4521,1508,15,3,85,F
4522,1508,15,3,16,M
4523,1508,15,3,5,M
4524,1509,15,3,16,M
4525,1509,15,3,18,F
4526,1509,15,3,85,M
4527,1510,15,3,61,F
4528,1510,15,3,11,M
4529,1510,15,3,5,F
4530,1511,15,3,21,F
4531,1511,15,3,9,F
4532,1511,15,3,93,F
4533,1512,15,3,37,M
4534,1512,15,3,96,F
4535,1512,15,3,22,F
4536,1513,15,3,79,M
4537,1513,15,3,4,M
4538,1513,15,3,19,F
4539,1514,15,3,0,F
4540,1514,15,3,92,F
4541,1514,15,3,84,M
4542,1515,15,3,75,F
4543,1515,15,3,15,M
4544,1515,15,3,99,M
4545,1516,15,3,56,M
4546,1516,15,3,2,M
4547,1516,15,3,30,M
4548,1517,15,3,52,M
4549,1517,15,3,22,M
4550,1517,15,3,97,M
4551,1518,15,3,24,F
4552,1518,15,3,0,F
4553,1518,15,3,40,M
4554,1519,15,3,64,F
4555,1519,15,3,30,F
4556,1519,15,3,22,F
4557,1520,15,3,43,F
4558,1520,15,3,6,M
4559,1520,15,3,35,F
4560,1521,15,3,10,M
4561,1521,15,3,45,F
4562,1521,15,3,17,F
4563,1522,15,3,56,M
4564,1522,15,3,100,M
4565,1522,15,3,5,M
4566,1523,15,3,54,F
4567,1523,15,3,6,M
4568,1523,15,3,56,M
4569,1524,15,3,60,F
4570,1524,15,3,12,F
4571,1524,15,3,46,M
4572,1525,15,3,11,F
4573,1525,15,3,95,F
4574,1525,15,3,97,F
4575,1526,15,3,29,F
4576,1526,15,3,0,F
4577,1526,15,3,74,F
4578,1527,15,3,16,F
4579,1527,15,3,18,F
4580,1527,15,3,61,M
4581,1528,15,3,88,F
4582,1528,15,3,1,M
4583,1528,15,3,9,F
4584,1529,15,3,81,F
4585,1529,15,3,20,F
4586,1529,15,3,14,F
4587,1530,15,3,11,F
4588,1530,15,3,80,F
4589,1530,15,3,7,F
4590,1531,15,3,98,M
4591,1531,15,3,28,F
4592,1531,15,3,42,F
4593,1532,15,3,13,M
4594,1532,15,3,41,F
4595,1532,15,3,82,F
4596,1533,15,3,81,M
4597,1533,15,3,94,M
4598,1533,15,3,5,M
4599,1534,15,3,32,M
4600,1534,15,3,1,M
4601,1534,15,3,49,M
4602,1535,15,3,69,M
4603,1535,15,3,98,F
4604,1535,15,3,11,M
4605,1536,15,3,17,M
4606,1536,15,3,67,F
4607,1536,15,3,73,M
4608,1537,15,3,16,M
4609,1537,15,3,55,M
4610,1537,15,3,6,M
4611,1538,15,3,6,F
4612,1538,15,3,15,M
4613,1538,15,3,5,F
4614,1539,15,3,82,M
4615,1539,15,3,27,F
4616,1539,15,3,76,F
4617,1540,15,3,4,M
4618,1540,15,3,12,F
4619,1540,15,3,25,F
4620,1541,15,3,56,F
4621,1541,15,3,77,M
4622,1541,15,3,18,M
4623,1542,15,3,59,M
4624,1542,15,3,7,F
4625,1542,15,3,100,F
4626,1543,15,3,100,M
4627,1543,15,3,9,F
4628,1543,15,3,92,M
4629,1544,15,3,53,M
4630,1544,15,3,42,M
4631,1544,15,3,13,F
4632,1545,15,3,6,M
4633,1545,15,3,1,M
4634,1545,15,3,13,M
4635,1546,15,3,16,F
4636,1546,15,3,12,M
4637,1546,15,3,22,F
4638,1547,15,3,36,F
4639,1547,15,3,32,F
4640,1547,15,3,91,F
4641,1548,15,3,10,F
4642,1548,15,3,96,M
4643,1548,15,3,50,F
4644,1549,15,3,10,M
4645,1549,15,3,95,F
4646,1549,15,3,32,F
4647,1550,15,3,31,F
4648,1550,15,3,78,M
4649,1550,15,3,53,F
4650,1551,15,3,12,F
4651,1551,15,3,25,M
4652,1551,15,3,34,M
4653,1552,15,3,95,F
4654,1552,15,3,51,F
4655,1552,15,3,53,F
4656,1553,15,3,28,M
4657,1553,15,3,10,F
4658,1553,15,3,31,M
4659,1554,15,3,23,M
4660,1554,15,3,13,F
4661,1554,15,3,25,F
4662,1555,15,3,7,F
4663,1555,15,3,63,F
4664,1555,15,3,12,F
4665,1556,15,3,88,M
4666,1556,15,3,26,M
4667,1556,15,3,43,M
4668,1557,15,3,47,M
4669,1557,15,3,49,F
4670,1557,15,3,62,F
4671,1558,15,3,19,F
4672,1558,15,3,11,M
4673,1558,15,3,77,F
4674,1559,15,3,2,F
4675,1559,15,3,30,M
4676,1559,15,3,34,F
4677,1560,15,3,51,M
4678,1560,15,3,49,F
4679,1560,15,3,1,M
4680,1561,15,3,90,F
4681,1561,15,3,7,F
4682,1561,15,3,2,M
4683,1562,15,3,20,M
4684,1562,15,3,4,M
4685,1562,15,3,80,F
4686,1563,15,3,67,F
4687,1563,15,3,19,F
4688,1563,15,3,28,F
4689,1564,15,3,39,M
4690,1564,15,3,27,F
4691,1564,15,3,39,M
4692,1565,15,3,82,M
4693,1565,15,3,1,M
4694,1565,15,3,79,M
4695,1566,15,3,6,F
4696,1566,15,3,84,F
4697,1566,15,3,13,M
4698,1567,15,3,11,F
4699,1567,15,3,78,M
4700,1567,15,3,93,M
4701,1568,15,3,15,M
4702,1568,15,3,6,F
4703,1568,15,3,4,F
4704,1569,15,3,63,F
4705,1569,15,3,16,M
4706,1569,15,3,91,F
4707,1570,15,3,7,F
4708,1570,16,4,71,F
4709,1570,16,4,57,M
4710,1571,16,4,43,M
4711,1571,16,4,49,F
4712,1571,16,4,98,F
4713,1572,16,4,73,F
4714,1572,16,4,13,F
4715,1572,16,4,72,M
4716,1573,16,4,22,M
4717,1573,16,4,59,M
4718,1573,16,4,64,M
4719,1574,16,4,97,M
4720,1574,16,4,12,M
4721,1574,16,4,36,F
4722,1575,16,4,11,M
4723,1575,16,4,21,F
4724,1575,16,4,72,F
4725,1576,16,4,65,M
4726,1576,16,4,82,M
4727,1576,16,4,90,M
4728,1577,16,4,90,F
4729,1577,16,4,97,M
4730,1577,16,4,74,M
4731,1578,16,4,4,F
4732,1578,16,4,9,F
4733,1578,16,4,95,M
4734,1579,16,4,8,M
4735,1579,16,4,70,M
4736,1579,16,4,1,F
4737,1580,16,4,11,M
4738,1580,16,4,37,F
4739,1580,16,4,22,M
4740,1581,16,4,92,M
4741,1581,16,4,22,M
4742,1581,16,4,9,F
4743,1582,16,4,41,M
4744,1582,16,4,33,F
4745,1582,16,4,5,F
4746,1583,16,4,68,F
4747,1583,16,4,11,M
4748,1583,16,4,28,F
4749,1584,16,4,44,F
4750,1584,16,4,42,M
4751,1584,16,4,62,M
4752,1585,16,4,96,M
4753,1585,16,4,6,M
4754,1585,16,4,49,M
4755,1586,16,4,3,M
4756,1586,16,4,16,F
4757,1586,16,4,27,M
4758,1587,16,4,13,F
4759,1587,16,4,39,M
4760,1587,16,4,75,F
4761,1588,16,4,57,F
4762,1588,16,4,68,M
4763,1588,16,4,11,F
4764,1589,16,4,69,M
4765,1589,16,4,10,M
4766,1589,16,4,10,F
4767,1590,16,4,88,M
4768,1590,16,4,96,F
4769,1590,16,4,31,M
4770,1591,16,4,10,F
4771,1591,16,4,86,M
4772,1591,16,4,62,M
4773,1592,16,4,51,F
4774,1592,16,4,50,F
4775,1592,16,4,85,F
4776,1593,16,4,6,M
4777,1593,16,4,48,F
4778,1593,16,4,81,M
4779,1594,16,4,71,M
4780,1594,16,4,6,F
4781,1594,16,4,34,F
4782,1595,16,4,99,F
4783,1595,16,4,60,F
4784,1595,16,4,24,M
4785,1596,16,4,80,F
4786,1596,16,4,65,F
4787,1596,16,4,6,M
4788,1597,16,4,8,F
4789,1597,16,4,83,M
4790,1597,16,4,23,M
4791,1598,16,4,14,F
4792,1598,16,4,23,M
4793,1598,16,4,11,F
4794,1599,16,4,57,F
4795,1599,16,4,86,F
4796,1599,16,4,99,M
4797,1600,16,4,16,F
4798,1600,16,4,87,F
4799,1600,16,4,51,F
4800,1601,16,4,18,M
4801,1601,16,4,50,F
4802,1601,16,4,80,M
4803,1602,16,4,32,F
4804,1602,16,4,48,F
4805,1602,16,4,17,M
4806,1603,16,4,40,M
4807,1603,16,4,36,M
4808,1603,16,4,43,F
4809,1604,16,4,55,M
4810,1604,16,4,18,F
4811,1604,16,4,3,F
4812,1605,16,4,0,M
4813,1605,16,4,13,M
4814,1605,16,4,3,F
4815,1606,16,4,0,F
4816,1606,16,4,59,M
4817,1606,16,4,3,M
4818,1607,16,4,22,F
4819,1607,16,4,75,M
4820,1607,16,4,95,F
4821,1608,16,4,8,M
4822,1608,16,4,32,M
4823,1608,16,4,17,M
4824,1609,16,4,37,F
4825,1609,16,4,15,F
4826,1609,16,4,31,M
4827,1610,16,4,88,F
4828,1610,16,4,52,M
4829,1610,16,4,48,F
4830,1611,16,4,77,M
4831,1611,16,4,62,M
4832,1611,16,4,15,F
4833,1612,16,4,47,F
4834,1612,16,4,18,F
4835,1612,16,4,48,F
4836,1613,16,4,46,F
4837,1613,16,4,74,F
4838,1613,16,4,5,F
4839,1614,16,4,63,F
4840,1614,16,4,36,F
4841,1614,16,4,36,F
4842,1615,16,4,35,M
4843,1615,16,4,95,F
4844,1615,16,4,5,M
4845,1616,16,4,54,F
4846,1616,16,4,75,F
4847,1616,16,4,7,F
4848,1617,16,4,3,F
4849,1617,16,4,7,M
4850,1617,16,4,35,F
4851,1618,16,4,81,M
4852,1618,16,4,3,M
4853,1618,16,4,20,M
4854,1619,16,4,79,F
4855,1619,16,4,63,M
4856,1619,16,4,7,M
4857,1620,16,4,64,M
4858,1620,16,4,48,F
4859,1620,16,4,8,M
4860,1621,16,4,18,F
4861,1621,16,4,67,M
4862,1621,16,4,77,M
4863,1622,16,4,6,M
4864,1622,16,4,9,M
4865,1622,16,4,42,M
4866,1623,16,4,12,F
4867,1623,16,4,1,F
4868,1623,16,4,27,M
4869,1624,16,4,18,F
4870,1624,16,4,98,M
4871,1624,16,4,81,F
4872,1625,16,4,79,F
4873,1625,16,4,83,M
4874,1625,16,4,32,M
4875,1626,16,4,11,M
4876,1626,16,4,10,M
4877,1626,16,4,37,F
4878,1627,16,4,17,M
4879,1627,16,4,96,F
4880,1627,16,4,24,F
4881,1628,16,4,27,M
4882,1628,16,4,36,F
4883,1628,16,4,8,F
4884,1629,16,4,35,F
4885,1629,16,4,0,F
4886,1629,16,4,2,F
4887,1630,16,4,2,F
4888,1630,16,4,96,F
4889,1630,16,4,86,F
4890,1631,16,4,16,M
4891,1631,16,4,23,M
4892,1631,16,4,22,F
4893,1632,16,4,42,M
4894,1632,16,4,59,F
4895,1632,16,4,59,F
4896,1633,16,4,35,M
4897,1633,16,4,16,F
4898,1633,16,4,91,M
4899,1634,16,4,90,F
4900,1634,16,4,25,F
4901,1634,16,4,53,M
4902,1635,16,4,49,F
4903,1635,16,4,7,F
4904,1635,16,4,51,F
4905,1636,16,4,50,F
4906,1636,16,4,4,M
4907,1636,16,4,83,M
4908,1637,16,4,14,M
4909,1637,16,4,40,F
4910,1637,16,4,19,M
4911,1638,16,4,98,M
4912,1638,16,4,6,M
4913,1638,16,4,68,F
4914,1639,16,4,71,F
4915,1639,16,4,91,M
4916,1639,16,4,54,M
4917,1640,16,4,2,M
4918,1640,16,4,33,F
4919,1640,16,4,53,M
4920,1641,16,4,91,F
4921,1641,16,4,6,F
4922,1641,16,4,25,M
4923,1642,16,4,11,F
4924,1642,16,4,32,F
4925,1642,16,4,13,M
4926,1643,16,4,32,M
4927,1643,16,4,5,M
4928,1643,16,4,56,M
4929,1644,16,4,12,M
4930,1644,16,4,88,F
4931,1644,16,4,73,M
4932,1645,16,4,21,F
4933,1645,16,4,11,M
4934,1645,16,4,49,F
4935,1646,16,4,40,F
4936,1646,16,4,54,M
4937,1646,16,4,76,F
4938,1647,16,4,31,F
4939,1647,16,4,85,M
4940,1647,16,4,7,F
4941,1648,16,4,6,F
4942,1648,16,4,13,F
4943,1648,16,4,1,F
4944,1649,16,4,91,F
4945,1649,16,4,27,F
4946,1649,16,4,4,M
4947,1650,16,4,97,M
4948,1650,16,4,44,M
4949,1650,16,4,83,F
4950,1651,16,4,28,M
4951,1651,16,4,46,M
4952,1651,16,4,50,F
4953,1652,16,4,59,M
4954,1652,16,4,20,F
4955,1652,16,4,12,M
4956,1653,16,4,8,F
4957,1653,16,4,91,M
4958,1653,16,4,14,M
4959,1654,16,4,77,M
4960,1654,16,4,21,M
4961,1654,16,4,94,M
4962,1655,16,4,87,F
4963,1655,16,4,94,F
4964,1655,16,4,67,M
4965,1656,16,4,2,M
4966,1656,16,4,58,F
4967,1656,16,4,37,M
4968,1657,16,4,1,M
4969,1657,16,4,1,M
4970,1657,16,4,44,F
4971,1658,16,4,62,M
4972,1658,16,4,46,M
4973,1658,16,4,26,F
4974,1659,16,4,64,F
4975,1659,16,4,64,M
4976,1659,16,4,6,M
4977,1660,16,4,88,F
4978,1660,16,4,22,F
4979,1660,16,4,32,M
4980,1661,16,4,14,M
4981,1661,16,4,51,M
4982,1661,16,4,29,M
4983,1662,16,4,99,M
4984,1662,16,4,85,M
4985,1662,16,4,78,M
4986,1663,16,4,3,F
4987,1663,16,4,10,M
4988,1663,16,4,19,M
4989,1664,16,4,100,M
4990,1664,16,4,53,F
4991,1664,16,4,59,M
4992,1665,16,4,4,M
4993,1665,16,4,39,F
4994,1665,16,4,88,M
4995,1666,16,4,33,F
4996,1666,16,4,93,F
4997,1666,16,4,85,M
4998,1667,16,4,43,F
4999,1667,16,4,19,M
5000,1667,16,4,3,F
5001,1668,16,4,65,F
5002,1668,16,4,16,M
5003,1668,16,4,90,M
5004,1669,16,4,18,M
5005,1669,16,4,7,M
5006,1669,16,4,2,M
5007,1670,16,4,64,F
5008,1670,16,4,95,M
5009,1670,16,4,40,M
5010,1671,16,4,16,F
5011,1671,16,4,18,M
5012,1671,16,4,3,F
5013,1672,16,4,39,F
5014,1672,16,4,26,M
5015,1672,16,4,13,F
5016,1673,16,4,11,F
5017,1673,16,4,44,F
5018,1673,16,4,1,F
5019,1674,16,4,93,F
5020,1674,16,4,91,F
5021,1674,16,4,78,M
5022,1675,16,4,71,F
5023,1675,16,4,67,F
5024,1675,16,4,84,M
5025,1676,16,4,77,F
5026,1676,16,4,95,F
5027,1676,16,4,83,F
5028,1677,16,4,31,F
5029,1677,16,4,9,F
5030,1677,16,4,36,M
5031,1678,16,4,7,M
5032,1678,16,4,16,F
5033,1678,16,4,5,M
5034,1679,16,4,73,F
5035,1679,16,4,20,F
5036,1679,16,4,2,F
5037,1680,16,4,23,F
5038,1680,16,4,74,M
5039,1680,16,4,7,F
5040,1681,16,4,81,M
5041,1681,16,4,33,M
5042,1681,16,4,33,F
5043,1682,16,4,2,F
5044,1682,16,4,38,M
5045,1682,16,4,29,M
5046,1683,16,4,16,F
5047,1683,16,4,95,F
5048,1683,16,4,10,F
5049,1684,16,4,15,F
5050,1684,16,4,7,M
5051,1684,16,4,8,M
5052,1685,17,4,59,M
5053,1685,17,4,62,F
5054,1685,17,4,50,M
5055,1686,17,4,46,M
5056,1686,17,4,3,F
5057,1686,17,4,98,M
5058,1687,17,4,62,F
5059,1687,17,4,45,M
5060,1687,17,4,52,F
5061,1688,17,4,6,F
5062,1688,17,4,6,M
5063,1688,17,4,14,F
5064,1689,17,4,49,F
5065,1689,17,4,4,F
5066,1689,17,4,85,M
5067,1690,17,4,1,F
5068,1690,17,4,20,F
5069,1690,17,4,88,F
5070,1691,17,4,36,F
5071,1691,17,4,55,M
5072,1691,17,4,24,F
5073,1692,17,4,92,M
5074,1692,17,4,6,M
5075,1692,17,4,77,F
5076,1693,17,4,93,F
5077,1693,17,4,80,M
5078,1693,17,4,59,M
5079,1694,17,4,26,M
5080,1694,17,4,95,M
5081,1694,17,4,48,F
5082,1695,17,4,45,M
5083,1695,17,4,82,M
5084,1695,17,4,53,F
5085,1696,17,4,19,M
5086,1696,17,4,81,F
5087,1696,17,4,90,F
5088,1697,17,4,14,F
5089,1697,17,4,13,F
5090,1697,17,4,70,M
5091,1698,17,4,63,F
5092,1698,17,4,68,F
5093,1698,17,4,23,F
5094,1699,17,4,47,M
5095,1699,17,4,90,F
5096,1699,17,4,53,F
5097,1700,17,4,75,M
5098,1700,17,4,48,M
5099,1700,17,4,92,M
5100,1701,17,4,73,F
5101,1701,17,4,61,M
5102,1701,17,4,53,F
5103,1702,17,4,21,M
5104,1702,17,4,4,F
5105,1702,17,4,41,M
5106,1703,17,4,49,M
5107,1703,17,4,88,F
5108,1703,17,4,0,M
5109,1704,17,4,30,F
5110,1704,17,4,69,M
5111,1704,17,4,85,F
5112,1705,17,4,1,M
5113,1705,17,4,99,M
5114,1705,17,4,42,F
5115,1706,17,4,89,F
5116,1706,17,4,7,M
5117,1706,17,4,66,M
5118,1707,17,4,20,F
5119,1707,17,4,51,M
5120,1707,17,4,100,M
5121,1708,17,4,4,F
5122,1708,17,4,94,F
5123,1708,17,4,56,F
5124,1709,17,4,17,F
5125,1709,17,4,64,M
5126,1709,17,4,67,M
5127,1710,17,4,9,M
5128,1710,17,4,51,F
5129,1710,17,4,61,F
5130,1711,17,4,25,F
5131,1711,17,4,10,F
5132,1711,17,4,94,M
5133,1712,17,4,14,F
5134,1712,17,4,21,F
5135,1712,17,4,17,F
5136,1713,17,4,19,M
5137,1713,17,4,95,M
5138,1713,17,4,78,M
5139,1714,17,4,32,F
5140,1714,17,4,49,F
5141,1714,17,4,6,F
5142,1715,17,4,10,F
5143,1715,17,4,16,F
5144,1715,17,4,13,M
5145,1716,17,4,17,F
5146,1716,17,4,99,M
5147,1716,17,4,91,F
5148,1717,17,4,8,M
5149,1717,17,4,46,M
5150,1717,17,4,1,M
5151,1718,17,4,96,M
5152,1718,17,4,0,M
5153,1718,17,4,24,F
5154,1719,17,4,93,F
5155,1719,17,4,68,M
5156,1719,17,4,80,F
5157,1720,17,4,91,M
5158,1720,17,4,33,F
5159,1720,17,4,39,M
5160,1721,17,4,84,F
5161,1721,17,4,68,M
5162,1721,17,4,97,M
5163,1722,17,4,70,M
5164,1722,17,4,68,F
5165,1722,17,4,9,F
5166,1723,17,4,16,M
5167,1723,17,4,65,F
5168,1723,17,4,87,M
5169,1724,17,4,32,F
5170,1724,17,4,11,M
5171,1724,17,4,94,M
5172,1725,17,4,14,F
5173,1725,17,4,85,M
5174,1725,17,4,61,F
5175,1726,17,4,36,F
5176,1726,17,4,78,F
5177,1726,17,4,17,M
5178,1727,17,4,56,M
5179,1727,17,4,95,M
5180,1727,17,4,0,M
5181,1728,17,4,39,M
5182,1728,17,4,65,M
5183,1728,17,4,30,F
5184,1729,17,4,54,M
5185,1729,17,4,57,F
5186,1729,17,4,44,M
5187,1730,17,4,86,M
5188,1730,17,4,85,F
5189,1730,17,4,39,F
5190,1731,17,4,52,F
5191,1731,17,4,17,M
5192,1731,17,4,6,F
5193,1732,17,4,30,F
5194,1732,17,4,19,F
5195,1732,17,4,7,F
5196,1733,17,4,95,M
5197,1733,17,4,22,F
5198,1733,17,4,65,F
5199,1734,17,4,81,F
5200,1734,17,4,52,M
5201,1734,17,4,1,F
5202,1735,17,4,41,F
5203,1735,17,4,3,F
5204,1735,17,4,15,F
5205,1736,17,4,29,F
5206,1736,17,4,31,F
5207,1736,17,4,90,F
5208,1737,17,4,38,M
5209,1737,17,4,21,M
5210,1737,17,4,18,F
5211,1738,17,4,13,M
5212,1738,17,4,44,M
5213,1738,17,4,94,F
5214,1739,17,4,7,M
5215,1739,17,4,94,M
5216,1739,17,4,77,M
5217,1740,17,4,74,F
5218,1740,17,4,90,M
5219,1740,17,4,59,M
5220,1741,17,4,23,M
